"loc","lat","lon","datetime","date","time","count","avg","size"
"Narwee Station",-33.9477025,151.0706404,"20160726 17:45",20160726,"17:45",0,16,0
"Newcastle Station",-32.9268137,151.7843456,"20160726 17:45",20160726,"17:45",0,0,0
"Newtown Station",-33.8978205,151.1788699,"20160726 17:45",20160726,"17:45",115,98,1.1734693877551
"Niagara Park Station",-33.3832051,151.354433,"20160726 17:45",20160726,"17:45",0,0,0
"Normanhurst Station",-33.7207241,151.0971751,"20160726 17:45",20160726,"17:45",0,16,0
"North Ryde Station",-33.7945573,151.1379155,"20160726 17:45",20160726,"17:45",72,21,3.42857142857143
"North Strathfield Station",-33.8588552,151.0881755,"20160726 17:45",20160726,"17:45",44,28,1.57142857142857
"North Sydney Station",-33.8411482,151.2074215,"20160726 17:45",20160726,"17:45",1819,357,5.09523809523809
"North Wollongong Station",-34.4121422,150.8914396,"20160726 17:45",20160726,"17:45",23,17,1.35294117647059
"Oak Flats Station",-34.5719509,150.8203931,"20160726 17:45",20160726,"17:45",0,2,0
"Oatley Station",-33.9801332,151.0789913,"20160726 17:45",20160726,"17:45",0,22,0
"Olympic Park Station",-33.8465207,151.0695205,"20160726 17:45",20160726,"17:45",94,30,3.13333333333333
"Otford Station",-34.2107866,151.0058313,"20160726 17:45",20160726,"17:45",0,0,0
"Ourimbah Station",-33.3467611,151.3709738,"20160726 17:45",20160726,"17:45",0,1,0
"Padstow Station",-33.9519169,151.0321766,"20160726 17:45",20160726,"17:45",0,43,0
"Panania Station",-33.9542478,150.9980643,"20160726 17:45",20160726,"17:45",0,14,0
"Parramatta Station",-33.817225,151.0048271,"20160726 17:45",20160726,"17:45",946,421,2.24703087885986
"Pendle Hill Station",-33.8015336,150.9564949,"20160726 17:45",20160726,"17:45",0,36,0
"Pennant Hills Station",-33.7377077,151.072736,"20160726 17:45",20160726,"17:45",22,34,0.647058823529412
"Penrith Station",-33.7500789,150.6964373,"20160726 17:45",20160726,"17:45",102,83,1.2289156626506
"Penshurst Station",-33.966209,151.0888473,"20160726 17:45",20160726,"17:45",26,36,0.722222222222222
"Petersham Station",-33.8939152,151.1551506,"20160726 17:45",20160726,"17:45",32,37,0.864864864864865
"Picton Station",-34.1791798,150.6127122,"20160726 17:45",20160726,"17:45",0,1,0
"Point Clare Station",-33.4460053,151.3284562,"20160726 17:45",20160726,"17:45",0,1,0
"Punchbowl Station",-33.9254435,151.0554739,"20160726 17:45",20160726,"17:45",24,28,0.857142857142857
"Pymble Station",-33.739,151.1452496,"20160726 17:45",20160726,"17:45",34,27,1.25925925925926
"Quakers Hill Station",-33.7274173,150.886186,"20160726 17:45",20160726,"17:45",0,38,0
"Redfern Station",-33.8916355,151.1987696,"20160726 17:45",20160726,"17:45",816,313,2.60702875399361
"Regents Park Station",-33.8829766,151.023934,"20160726 17:45",20160726,"17:45",0,10,0
"Revesby Station",-33.9524956,151.0153257,"20160726 17:45",20160726,"17:45",40,47,0.851063829787234
